Wed Apr 12 14:30:19 CEST 2017 - Paris2017 -  : RT";"@freeman791:";"#ParleCommeLeSystème";"Ne";"votez";"plus,";"le";"ministre";"Allemand";"des";"finances";"a";"choisi";"Macron";"pour";"nous";"!";"#JLM2017";"https://t.co/baQ…"
Wed Apr 12 14:30:19 CEST 2017 - steffie φ - Ile de France : RT";"@AQuatennens:";"Si";"vous";"voyez";"cet";"homme,";"surtout";"ne";"tentez";"pas";"d'intervenir";"!";"Appelez";"la";"Police";"!";"#ParleCommeLeSysteme";"https://t.co/6d0IwW…"
Wed Apr 12 14:30:16 CEST 2017 - Alexandre Kolasa - Bordeaux, Aquitaine : RT";"@TintinCastrol:";"La";"France";"de";"Mélenchon";"(simulation";"©";"Institut";"Montaigne)";"#ParleCommeLeSysteme";"https://t.co/z9R9WIyCtJ"
Wed Apr 12 14:30:10 CEST 2017 - Zoulab -  : RT";"@RomainJAMMES:";"Que";"faire,";"les";"derniers";"jours";"de";"campagne";"avant";"le";"1er";"tour,";"face";"à";"celles";"et";"ceux";"qui";"#ParleCommeLeSysteme";"?";"https://t.c…"
Wed Apr 12 14:30:07 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@Kraken_Le_Rouge:";"Vieille";"affiche";"de";"Melenchon";"retrouvée";"dans";"les";"Archives";"du";"#Figaro.";"C'est";"sans";"équivoque.";"";"#ParleCommeLeSysteme";"https…"
Wed Apr 12 14:30:07 CEST 2017 - Seb Ismuth 🌿 -  : RT";"@YGuenot:";"Mégalomane";"et";"pro";"Chavez,";"JLM";"va";"remplacer";"l'€";"par";"des";"Pesos";"à";"son";"effigie";"";"#ParleCommeLeSysteme"
Wed Apr 12 14:29:59 CEST 2017 - Alexandre Kolasa - Bordeaux, Aquitaine : RT";"@charligarotte:";"Mélenchon";"veut";"mieux";"instruire";"les";"enfants.";"Pure";"folie!";"Ils";"pourraient";"réfléchir.";"#ParleCommeLeSysteme"
Wed Apr 12 14:29:52 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@LyceensInsoumis:";".@JLMelenchon";"qui";"profite";"de";"ses";"avantages";":";"aujourd'hui,";"le";"pass";"Navigo";"à";"-50%.";"#ParleCommeLeSysteme";"https://t.co/JWO…"
Wed Apr 12 14:29:44 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@DufortAlbert:";"Le";"franc";"maçon";"Mélenchon";"prit";"en";"flagrant";"délit";"en";"train";"de";"communiquer";"avec";"son";"maître";"Poutine";"!#ParleCommeLeSysteme";"ht…"
Wed Apr 12 14:29:28 CEST 2017 - Dreyfus -  : RT";"@LyceensInsoumis:";".@JLMelenchon";"qui";"profite";"de";"ses";"avantages";":";"aujourd'hui,";"le";"pass";"Navigo";"à";"-50%.";"#ParleCommeLeSysteme";"https://t.co/JWO…"
Wed Apr 12 14:29:23 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@Surfacerouge:";"#ParleCommeLeSysteme";"si";"Melenchon";"est";"élu";"le";"Soleil";"s'exilera";"hors";"du";"système";"solaire";"#jlm2017"
Wed Apr 12 14:29:06 CEST 2017 - Ligerard91🔺 -  : RT";"@BorisMorenas:";""@JLMelenchon";"est";"un";"danger"";"merci";"@fhollande";"on";"pouvait";"pas";"espérer";"mieux";"comme";"message";"de";"soutien";"#ParleCommeLeSysteme"
Wed Apr 12 14:29:04 CEST 2017 - Tyrhany Tsu - Montpellier, France : #Melanchon";"faire";"payer";"plus";"d'impôt";"aux";"pauvres";"et";"aux";"classes";"moyennes";"#ParleCommeLeSysteme"
Wed Apr 12 14:28:52 CEST 2017 - Vince -  : RT";"@xSmaragd:";"Vite,";"plus";"que";"11";"jours";"pour";"pourrir";"@JLMelenchon";"et";"faire";"gagner";"#macron";"!";"Top";"chrono";"!";"#ParleCommeLeSysteme";"J-11";"https://…"
Wed Apr 12 14:28:41 CEST 2017 - impossible -  : RT";"@ALeaument:";"Mélenchon";"aux";"portes";"du";"pouvoir";":";"un";"séisme";"financier";"de";"9,7";"sur";"l'échelle";"de";"riche-terre.";"#ParleCommeLeSysteme"
Wed Apr 12 14:28:40 CEST 2017 - LEVIATOR 🐟 φ -  : #ParleCommeLeSysteme";""Le";"tribun";"Jean-Marie";"Le";"Pen";"a";"trouvé";"son";"héritier,";"il";"s'appelle";"#Mélenchon"";"https://t.co/v96fuh2IeZ"
Wed Apr 12 14:28:39 CEST 2017 - Martine la peine - Paris, France : Plutôt";"rouge";"que";"mort";"";"#ParleCommeLeSysteme";"https://t.co/ecG2WiWlD8"
Wed Apr 12 14:28:35 CEST 2017 - impossible -  : RT";"@charligarotte:";"Mélenchon";"veut";"mieux";"instruire";"les";"enfants.";"Pure";"folie!";"Ils";"pourraient";"réfléchir.";"#ParleCommeLeSysteme"
Wed Apr 12 14:28:23 CEST 2017 - Etmo -  : "";"Mais";"non";"Bernard";"ils";"sont";"trop";"cons";"pour";"faire";"le";"rapprochement";""";"#parlecommelesysteme";"https://t.co/qpNkne6Dyl"
Wed Apr 12 14:28:15 CEST 2017 - mel mez - bordeaux : RT";"@WeNeedI:";"@WilhemSilat";"@ALeaument";""Les";"panneaux";"solaires";"en";"Normandie";"ça";"ne";"fonctionnera";"jamais"";"#ParleCommeLeSysteme"
Wed Apr 12 14:28:15 CEST 2017 - Tyrhany Tsu - Montpellier, France : #Melanchon";"annexera";"le";"Luxembourg";"et";"va";"pendre";"Junker";"#ParleCommeLeSysteme"
Wed Apr 12 14:28:03 CEST 2017 - Pascale VHB -  : RT";"@xSmaragd:";"Vite,";"plus";"que";"11";"jours";"pour";"pourrir";"@JLMelenchon";"et";"faire";"gagner";"#macron";"!";"Top";"chrono";"!";"#ParleCommeLeSysteme";"J-11";"https://…"
Wed Apr 12 14:27:58 CEST 2017 - Jiraz -  : RT";"@Stef_Burlot:";""Il";"faut";"craindre";"que";"la";"France";"ruinée";"de";"#JLM2017";"importe";"du";"vin";"et";"du";"fromage"";"#ParleCommeLeSysteme";"(vraie";"phrase";"@Le_Fi…"
Wed Apr 12 14:27:48 CEST 2017 - Lamp'adaire -  : RT";"@insoumitoujours:";"#ParleCommeLeSysteme";"Un";"dessin";"suffit";":";"https://t.co/xc8v0fDXvc"
Wed Apr 12 14:27:44 CEST 2017 - Rachid l'interiste - Guiseppe Meazza, Milano : RT";"@mathieu_mercuri:";"ATTENTION";"MELENCHON";"DANGER";":o";"#parlecommelesysteme#JLM2017";"https://t.co/mTqW16d2FQ"
Wed Apr 12 14:27:43 CEST 2017 - ... - pas trop la  : RT";"@mathieu_mercuri:";"ATTENTION";"MELENCHON";"DANGER";":o";"#parlecommelesysteme#JLM2017";"https://t.co/mTqW16d2FQ"
Wed Apr 12 14:27:38 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@Gatzfff:";"Mélenchon,supprimera";"les";"vacances";"scolaires";"en";"hiver";"car";"Trotsky";"tue";"le";"ski.";"#ParleCommeLeSysteme"
Wed Apr 12 14:27:29 CEST 2017 - Tyrhany Tsu - Montpellier, France : RT";"@Gatzfff:";"Et";"puis";"à";"quoi";"on";"va";"jouer";"quand";"le";"Monopoly";"et";"La";"Bonne";"Paye";"seront";"déclarés";"jeux";"interdits.";"#ParleCommeLeSysteme"
Wed Apr 12 14:27:28 CEST 2017 - AurelNeau - J'irai où tu iras  : RT";"@ALeaument:";"Non";"mais";"sérieux";"@Le_Figaro...";"#ParleCommeLeSysteme";"https://t.co/wAu93ajn81"
Wed Apr 12 14:27:28 CEST 2017 - Hatφr - Nord-Pas-de-Calais, France : RT";"@andre974:";"@haristote0511";"ah";"non";"pas";"ça";"l'heure";"de";"ménage";"va";"augmenter";"#ParleCommeLeSysteme"
Wed Apr 12 14:27:25 CEST 2017 - epictete -  : #JLM2017";"il";"fait";"6";"hologrammes";"le";"18";"mars,";"ça";"prouve";"bien";"que";"c'est";"un";"homme";"du";"passé";"#parlecommelesysteme"
Wed Apr 12 14:27:22 CEST 2017 - Pietro Fiani -  : Ajd";"le";"Venezuela,";"demain";"redécouvrez";"un";"autre";"pays";"auquel";"la";"France";"va";"ressembler";"après";"la";"présidentielle";":";"l'URSS,…";"https://t.co/ZtQTqKflyw"
Wed Apr 12 14:27:21 CEST 2017 - Binationaliste - Europe : RT";"@ALeaument:";"Non";"mais";"sérieux";"@Le_Figaro...";"#ParleCommeLeSysteme";"https://t.co/wAu93ajn81"
Wed Apr 12 14:27:15 CEST 2017 - 🖤 - Paris, France : RT";"@mathieu_mercuri:";"ATTENTION";"MELENCHON";"DANGER";":o";"#parlecommelesysteme#JLM2017";"https://t.co/mTqW16d2FQ"
Wed Apr 12 14:27:12 CEST 2017 - Jiraz -  : RT";"@insoumitoujours:";"#ParleCommeLeSysteme";"Un";"dessin";"suffit";":";"https://t.co/xc8v0fDXvc"
Wed Apr 12 14:27:10 CEST 2017 - Elpis 🔻 - Toulouse, France : RT";"@ToutEtR1:";"#ParleCommeLeSysteme";"Un";"électeur";""partagé"";"au";"@Le_Figaro";"";"😂";"#JLM";"#JLM2017";"#JLM2017";"#Melenchon";"#Presidentielle2017";"https://t.c…"
Wed Apr 12 14:27:05 CEST 2017 - Romain Ducher - Auvergne : #ParleCommeLeSysteme";"Quand";"l'écran";"bleu";"revient";"de";"manière";"récurrente";"c'est";"qu'il";"y";"a";"un";"grave";"problème.";"😉"
Wed Apr 12 14:26:57 CEST 2017 - Jiraz -  : RT";"@lucasgautheron:";""Le";"programme";"de";"Mélenchon";"est";"le";"même";"que";"celui";"de";"Marine";"Le";"Pen"";"";"#ParleCommeLeSysteme";"https://t.co/CCUsiYQqvP"
Wed Apr 12 14:26:47 CEST 2017 - VD2017 -  : Mr";"Mélenchon,";"vous";"êtes";"désormais";"à";"19%";"dans";"les";"sondages";"contre";"8";"pour";"Mr";"Hamon.";"Pourquoi";"ne";"vous";"retirez-vous";"pas";"?";"#ParleCommeLeSystème"
Wed Apr 12 14:26:40 CEST 2017 - maurepascoco - 78/22/43 : RT";"@tfzgol:";"#ParleCommeLeSysteme";"le";"dangereux";"Mélenchon";"et";"ses";"soldats";"imsoumis";"selon";"@Le_Figaro";"@fhollande";"https://t.co/RIWLIT4eHZ"
Wed Apr 12 14:26:29 CEST 2017 - Soraliste - Hacienda Napoles  : RT";"@Myrrkel:";"Le";"travail";"n'est";"pas";"pénible.#ParleCommeLeSysteme";"https://t.co/Gq1HVFxnCj"
Wed Apr 12 14:25:55 CEST 2017 - Ugo Bernalicis φ - Lille - 59 : Avec";"Mélenchon";"les";"";"#policiers";"auront";"des";"tonfa";"en";"guimauve";"et";"paintball";"pour";"arrêter";"les";"délinquants.";"#ParleCommeLeSysteme"
Wed Apr 12 14:25:44 CEST 2017 - OnlyGodCanJudgeMe - Montpellier, France : Les";"soutiens";"de";"Mélenchon";"sont";"violents";",";"ils";"appellent";"a";"la";"paix";"vous";"vous";"rendez";"compte";"La";"Paix";"";"?!";"#ParleCommeLeSysteme"
Wed Apr 12 14:25:39 CEST 2017 - Orks Baaiaefa -  : RT";"@ALeaument:";"Non";"mais";"sérieux";"@Le_Figaro...";"#ParleCommeLeSysteme";"https://t.co/wAu93ajn81"
Wed Apr 12 14:25:37 CEST 2017 - Cédric Bescond - Bretagne, France : Face";"aux";"mensonges";"#Fillon";"#Macron";"#hamon";"qui";"#ParleCommeLeSysteme";"il";"y";"a";"la";"desintox";"#Jlmdesintox";"@Projet_JLM2017"
Wed Apr 12 14:25:15 CEST 2017 - marc amine - Lorraine, France : RT";"@mathieu_mercuri:";"ATTENTION";"MELENCHON";"DANGER";":o";"#parlecommelesysteme#JLM2017";"https://t.co/mTqW16d2FQ"
Wed Apr 12 14:25:05 CEST 2017 - insoumis taxi paris -  : RT";"@Stef_Burlot:";"@latribune";"analyse";"le";"programme";"éco";"de";"#JLM2017.";"On";"est";"très";"loin";"de";"la";"caricature";"du";"@figaro";"#ParleCommeLeSysteme";"https:/…"
